bankCode,bankName,dest
599895,KUDIDIFAWA BDC LTD,C:/python_work/bvn_user_actitities/destination/
599896,HALAWA BDC LTD,C:/python_work/bvn_user_actitities/destination/
599897,LIPE LINE EXCHHANGE BDC LTD,C:/python_work/bvn_user_actitities/destination/
599898,HESTA BDC LTD,C:/python_work/bvn_user_actitities/destination/
599899,CASSLINK BDC LTD,C:/python_work/bvn_user_actitities/destination/
599900,MEMOIR WILLS BDC LTD,C:/python_work/bvn_user_actitities/destination/
599901,SOLID FORTUNE BDC LTD,C:/python_work/bvn_user_actitities/destination/
599902,CEDAR BDC LTD,C:/python_work/bvn_user_actitities/destination/
599903,DOMAIN BDC LTD,C:/python_work/bvn_user_actitities/destination/
599904,CUSTOMER FOCUS BDC LTD,C:/python_work/bvn_user_actitities/destination/
599905,ISI CAPITAL BDC LTD,C:/python_work/bvn_user_actitities/destination/
599907,H. J. TRUST AND INVESTMENT BDC LTD,C:/python_work/bvn_user_actitities/destination/
599909,ROVER BDC LTD,C:/python_work/bvn_user_actitities/destination/
599910,COOLSWORTH BDC LTD,C:/python_work/bvn_user_actitities/destination/
599911,MANOR BDC LTD,C:/python_work/bvn_user_actitities/destination/
599912,QUEEN HERITAGE ECHANGE BDC LTD,C:/python_work/bvn_user_actitities/destination/
599913,SULELABBO BDC LTD,C:/python_work/bvn_user_actitities/destination/
599914,SHARKAWA BDC LTD,C:/python_work/bvn_user_actitities/destination/
599916,BB & CG IRON SAFE BDC LTD,C:/python_work/bvn_user_actitities/destination/
599917,IGHO BDC LTD,C:/python_work/bvn_user_actitities/destination/
599918,HIGERGROUND BDC LTD,C:/python_work/bvn_user_actitities/destination/
599919,M&D BDC LTD,C:/python_work/bvn_user_actitities/destination/
599920,STRENCH VIEW BDC LTD,C:/python_work/bvn_user_actitities/destination/
599921,HENEX BDC LTD,C:/python_work/bvn_user_actitities/destination/
599922,BRIDGING THE GAP BDC LTD,C:/python_work/bvn_user_actitities/destination/
599923,KATCHY BDC LTD,C:/python_work/bvn_user_actitities/destination/
599924,DILYSFLORA BDC LTD,C:/python_work/bvn_user_actitities/destination/
599925,SANGA BDC LTD,C:/python_work/bvn_user_actitities/destination/
599926,SWAB BDC LTD,C:/python_work/bvn_user_actitities/destination/
599927,HADEZEEX BDC LTD,C:/python_work/bvn_user_actitities/destination/
599928,HYBRID BDC LTD,C:/python_work/bvn_user_actitities/destination/
599929,NAFALKE BDC LTD,C:/python_work/bvn_user_actitities/destination/
599930,OSMA BDC LTD,C:/python_work/bvn_user_actitities/destination/
599931,SADOB BC LTD,C:/python_work/bvn_user_actitities/destination/
599932,MARYROSELUCY BDC LTD,C:/python_work/bvn_user_actitities/destination/
599933,PST BDC LTD,C:/python_work/bvn_user_actitities/destination/
599935,SOUND BDC LTD,C:/python_work/bvn_user_actitities/destination/
599936,L.K.G BDC LTD,C:/python_work/bvn_user_actitities/destination/
599937,MAI MARK BDC LTD,C:/python_work/bvn_user_actitities/destination/
599938,MCC PRIME BDC LTD,C:/python_work/bvn_user_actitities/destination/
599939,CHI-KANONEB BC LTD,C:/python_work/bvn_user_actitities/destination/
599940,KESBE BDC LTD,C:/python_work/bvn_user_actitities/destination/
599941,ELITE CLEAN EXCHANGE BDC LTD,C:/python_work/bvn_user_actitities/destination/
599942,ALTERNATIVE SOURCE BDC LTD,C:/python_work/bvn_user_actitities/destination/
599944,LEKAY LEADS BDC LTD,C:/python_work/bvn_user_actitities/destination/
599945,SECTOR BDC LTD,C:/python_work/bvn_user_actitities/destination/
599946,HMU  BDC LTD,C:/python_work/bvn_user_actitities/destination/
599947,BEST DEAL BDC LTD,C:/python_work/bvn_user_actitities/destination/
599948,ANTHINA BDC LTD,C:/python_work/bvn_user_actitities/destination/
599949,BENNIE MOORE BDC LTD,C:/python_work/bvn_user_actitities/destination/
599950,AMAZON BDC LTD,C:/python_work/bvn_user_actitities/destination/
599951,OLIGBO BDC LTD,C:/python_work/bvn_user_actitities/destination/
599952,IVY OPTIONS BDC LTD,C:/python_work/bvn_user_actitities/destination/
599953,KAFOD BDC LTD,C:/python_work/bvn_user_actitities/destination/
599954,GLOBAL STONECREST BDC LTD,C:/python_work/bvn_user_actitities/destination/
599955,DAMBIS BDC LTD,C:/python_work/bvn_user_actitities/destination/
599956,ZIBRAL BDC LTD,C:/python_work/bvn_user_actitities/destination/
599957,CONNECT FOREX BDC LTD,C:/python_work/bvn_user_actitities/destination/
599958,GREAT AFRICA BDC LTD,C:/python_work/bvn_user_actitities/destination/
599959,FAITHREEL GLOBAL BDC LTD,C:/python_work/bvn_user_actitities/destination/
599960,DISCOUNT EXCHANGE BDC LTD,C:/python_work/bvn_user_actitities/destination/
599961,ZAITUN BDC LTD,C:/python_work/bvn_user_actitities/destination/
599962,SETHWEALTH BDC LTD,C:/python_work/bvn_user_actitities/destination/
599965,FEEDERS FOREX BDC LTD,C:/python_work/bvn_user_actitities/destination/
599966,ENDLESS FOREX BDC LTD,C:/python_work/bvn_user_actitities/destination/
599967,REGION BDC LTD,C:/python_work/bvn_user_actitities/destination/
599968,ROLLING STONE BDC LTD,C:/python_work/bvn_user_actitities/destination/
599969,X-REF EXCHANGE BDC LTD,C:/python_work/bvn_user_actitities/destination/
599970,FINDER INTERNATIONAL BDC LTD,C:/python_work/bvn_user_actitities/destination/
599971,GALATIN BDC LTD,C:/python_work/bvn_user_actitities/destination/
599975,GOLDCOM BDC LTD,C:/python_work/bvn_user_actitities/destination/
599976,LEXMARK BDC LTD,C:/python_work/bvn_user_actitities/destination/
599977,ADORATION BDC LTD,C:/python_work/bvn_user_actitities/destination/
599978,PERFECTA BDC LTD,C:/python_work/bvn_user_actitities/destination/
599979,KANDATA BDC LTD,C:/python_work/bvn_user_actitities/destination/
599980,WORLDCLASS BDC LTD,C:/python_work/bvn_user_actitities/destination/
599981,MULTIGOLD BDC LTD,C:/python_work/bvn_user_actitities/destination/
599982,DISCOUNT EXCHANGE BDC LTD,C:/python_work/bvn_user_actitities/destination/
599983,TULIP BDC LTD,C:/python_work/bvn_user_actitities/destination/
599985,8-TWENTYFOUR BDC LTD,C:/python_work/bvn_user_actitities/destination/
599986,CT BDC LTD,C:/python_work/bvn_user_actitities/destination/
599988,SPRINGFIELD BDC LTD,C:/python_work/bvn_user_actitities/destination/
599989,AKUABATA BDC LTD,C:/python_work/bvn_user_actitities/destination/
599990,SOZO BDC LTD,C:/python_work/bvn_user_actitities/destination/
599991,KHADIJIMA BDC LTD,C:/python_work/bvn_user_actitities/destination/
599992,TROPICAL SPECTRUM BDC LTD,C:/python_work/bvn_user_actitities/destination/
599995,WURO NAI BDC  LTD,C:/python_work/bvn_user_actitities/destination/
599996,SABONGARIN YAYA BDC LTD,C:/python_work/bvn_user_actitities/destination/
599997,ZININI BDC LTD,C:/python_work/bvn_user_actitities/destination/
599998,DAN RAJI BDC LTD,C:/python_work/bvn_user_actitities/destination/
599999,MICKEN BDC LTD,C:/python_work/bvn_user_actitities/destination/
600000,CROWNFIELD BDC LTD,C:/python_work/bvn_user_actitities/destination/
600001,BAGA EXCHANGE BDC LTD,C:/python_work/bvn_user_actitities/destination/
600002,ABIHALI BUREAU BDC  LTD,C:/python_work/bvn_user_actitities/destination/
600003,MAISAKAINU BDC LTD,C:/python_work/bvn_user_actitities/destination/
600004,SILVER EXCHANGE BDC LTD,C:/python_work/bvn_user_actitities/destination/
600005,SAGALAXY BDC LTD,C:/python_work/bvn_user_actitities/destination/
600006,FAGEN DARE BDC LTD,C:/python_work/bvn_user_actitities/destination/
600007,ERONMON BDC LTD,C:/python_work/bvn_user_actitities/destination/
600008,MARCITY BDC LTD,C:/python_work/bvn_user_actitities/destination/
600009,HASBASH BDC LTD,C:/python_work/bvn_user_actitities/destination/
600010,ELIDAK BDC LTD,C:/python_work/bvn_user_actitities/destination/
600011,MIMSHACH BDC LTD,C:/python_work/bvn_user_actitities/destination/
600013,MILAN BDC LTD,C:/python_work/bvn_user_actitities/destination/
600014,MONTEX FOREX BDC,C:/python_work/bvn_user_actitities/destination/
600015,ZANGO BDC LTD,C:/python_work/bvn_user_actitities/destination/
600016,YOMADE BDC LTD,C:/python_work/bvn_user_actitities/destination/
600017,SDA BDC  LTD,C:/python_work/bvn_user_actitities/destination/
600018,HADUM BDC LTD,C:/python_work/bvn_user_actitities/destination/
600019,COWRIE BDC LTD,C:/python_work/bvn_user_actitities/destination/
600020,VICTORIOUS MONETA BDC LTD,C:/python_work/bvn_user_actitities/destination/
600021,INTERCHANGE BDC LTD,C:/python_work/bvn_user_actitities/destination/
600022,MELKCO BDC LTD,C:/python_work/bvn_user_actitities/destination/
600023,MIG BDC  LTD,C:/python_work/bvn_user_actitities/destination/
600024,SUSAN BDC LTD,C:/python_work/bvn_user_actitities/destination/
600025,SUPPORT BDC LTD,C:/python_work/bvn_user_actitities/destination/
600027,KLEMSON  BDC LTD,C:/python_work/bvn_user_actitities/destination/
600028,MONJOK BC LTD,C:/python_work/bvn_user_actitities/destination/
600029,ROYALTY FOREX RESOURCES BDC LTD,C:/python_work/bvn_user_actitities/destination/
600030,DAMATRUST BDC LTD,C:/python_work/bvn_user_actitities/destination/
600031,ROSETTE  BDC LTD.,C:/python_work/bvn_user_actitities/destination/
600032,WIDE ATLANTIS BDC LTD,C:/python_work/bvn_user_actitities/destination/
600033,SHEKEL BDC LTD,C:/python_work/bvn_user_actitities/destination/
600034,EGOLINK BDC LTD,C:/python_work/bvn_user_actitities/destination/
600035,CUPLANE FOREX BDC LTD,C:/python_work/bvn_user_actitities/destination/
600036,MORNYLINK BDC LTD,C:/python_work/bvn_user_actitities/destination/
600037,HONEYCOMB FOREX BDC LTD,C:/python_work/bvn_user_actitities/destination/
600038,BLOSSOM BDC  LTD,C:/python_work/bvn_user_actitities/destination/
600039,NEDERLAND BDC LTD,C:/python_work/bvn_user_actitities/destination/
600040,CREAM BDC LTD,C:/python_work/bvn_user_actitities/destination/
600041,ECHO MAC BDC LTD,C:/python_work/bvn_user_actitities/destination/
600042,SHAKA GENESIS BDC LTD,C:/python_work/bvn_user_actitities/destination/
600043,TYL BDC LTD,C:/python_work/bvn_user_actitities/destination/
600044,ALLAN COWRY BDC,C:/python_work/bvn_user_actitities/destination/
600045,ECLOUDS BDC LTD,C:/python_work/bvn_user_actitities/destination/
600046,SMART CASH BDC LTD,C:/python_work/bvn_user_actitities/destination/
600047,NAT WEST BDC LTD,C:/python_work/bvn_user_actitities/destination/
600048,JBFN BDC LTD,C:/python_work/bvn_user_actitities/destination/
600049,CITY CASH EXPRESS BDC LTD,C:/python_work/bvn_user_actitities/destination/
600050,MART MONDIAL BDC LTD,C:/python_work/bvn_user_actitities/destination/
600051,DAI VENTURES BDC LTD,C:/python_work/bvn_user_actitities/destination/
600052,LONG ISLAND BDC LTD,C:/python_work/bvn_user_actitities/destination/
600053,DARICO BDC LTD,C:/python_work/bvn_user_actitities/destination/
600054,AMALYA BDC LTD,C:/python_work/bvn_user_actitities/destination/
600055,MSI  BDC  LTD,C:/python_work/bvn_user_actitities/destination/
600056,H&H BDC NIG LTD,C:/python_work/bvn_user_actitities/destination/
600057,AYMAN BDC  LTD,C:/python_work/bvn_user_actitities/destination/
600058,JOSHESTHER BDC LTD,C:/python_work/bvn_user_actitities/destination/
600059,READY BDC LTD,C:/python_work/bvn_user_actitities/destination/
600060,CANAC BDC LTD,C:/python_work/bvn_user_actitities/destination/
600063,THREE BROTHERS BDC LTD,C:/python_work/bvn_user_actitities/destination/
600064,BOBORI BDC LTD,C:/python_work/bvn_user_actitities/destination/
600065,DIZA BDC LTD,C:/python_work/bvn_user_actitities/destination/
600066,DAN SAMBO BDC LTD,C:/python_work/bvn_user_actitities/destination/
600068,TICK STAKE BDC LTD,C:/python_work/bvn_user_actitities/destination/
600069,MENKAT BDC LTD,C:/python_work/bvn_user_actitities/destination/
600070,SHEBAH BDC LTD,C:/python_work/bvn_user_actitities/destination/
600071,AGRICOLE BDC LTD,C:/python_work/bvn_user_actitities/destination/
600072,RICHY CNO BDC LTD,C:/python_work/bvn_user_actitities/destination/
600073,MYRA BDC LTD,C:/python_work/bvn_user_actitities/destination/
600074,SMILE BDC LTD,C:/python_work/bvn_user_actitities/destination/
600075,MAMMAN GARAJE BDC LTD,C:/python_work/bvn_user_actitities/destination/
600076,GAMAL FOREX INT'L BDC LTD,C:/python_work/bvn_user_actitities/destination/
600077,BIN ISHAQ BDC LTD,C:/python_work/bvn_user_actitities/destination/
600078,JN BDC NIG. LTD,C:/python_work/bvn_user_actitities/destination/
600079,QUB-MKH BDC LTD,C:/python_work/bvn_user_actitities/destination/
600080,ARREARS FOREX BDC LTD,C:/python_work/bvn_user_actitities/destination/
600081,SOUTHEND BDC LTD,C:/python_work/bvn_user_actitities/destination/
600082,EXOTIC INT'L BDC LTD,C:/python_work/bvn_user_actitities/destination/
600083,JCC BDC LTD,C:/python_work/bvn_user_actitities/destination/
600084,HEARTY BDC LTD,C:/python_work/bvn_user_actitities/destination/
600085,LEKSBAN BDC LTD,C:/python_work/bvn_user_actitities/destination/
600086,PARITY BDC LTD,C:/python_work/bvn_user_actitities/destination/
600087,CORPORATE TRUST BDC LTD,C:/python_work/bvn_user_actitities/destination/
600088,TOUR REVIVAL BDC LTD,C:/python_work/bvn_user_actitities/destination/
600089,TABS BDC LTD,C:/python_work/bvn_user_actitities/destination/
600090,SANI BISALLA BDC LTD,C:/python_work/bvn_user_actitities/destination/
600091,SUNMART BDC LTD,C:/python_work/bvn_user_actitities/destination/
600092,AMAZING BDC LTD,C:/python_work/bvn_user_actitities/destination/
600093,BENSLEY BDC LTD,C:/python_work/bvn_user_actitities/destination/
600094,ELLIS BDC LTD,C:/python_work/bvn_user_actitities/destination/
600095,LAMBLIGHT BDC LTD,C:/python_work/bvn_user_actitities/destination/
600096,FRIROSA BDC LTD,C:/python_work/bvn_user_actitities/destination/
600097,AXEL BDC LTD,C:/python_work/bvn_user_actitities/destination/
600098,ADAGE FINANCE BDC LTD,C:/python_work/bvn_user_actitities/destination/
600099,IKON BDC LTD,C:/python_work/bvn_user_actitities/destination/
600100,HOLLAND PARK BDC LTD,C:/python_work/bvn_user_actitities/destination/
600101,JOHN AND JOYCE BDC LTD,C:/python_work/bvn_user_actitities/destination/
600102,KARABUK BDC LTD,C:/python_work/bvn_user_actitities/destination/
600103,SHIELD BDC LTD,C:/python_work/bvn_user_actitities/destination/
600104,KINGFISHER BDC LTD,C:/python_work/bvn_user_actitities/destination/
600105,JIRGABAWA BDC LTD,C:/python_work/bvn_user_actitities/destination/
600106,QUICK LINK BDC,C:/python_work/bvn_user_actitities/destination/
600107,ESTON FUND BDC LTD,C:/python_work/bvn_user_actitities/destination/
606060,AFRICA PRUDENTIAL,C:/python_work/bvn_user_actitities/destination/
616161,Homebase Mortgage Bank Limited,C:/python_work/bvn_user_actitities/destination/
626262,HASAL MFB LTD,C:/python_work/bvn_user_actitities/destination/
636363,PROGRESS TRUST CPFA LIMITED,C:/python_work/bvn_user_actitities/destination/
643384,GTI Microfinance Bank,C:/python_work/bvn_user_actitities/destination/
646464,UNAAB MFB LTD,C:/python_work/bvn_user_actitities/destination/
652254,ATBU MICRO FINANCE BANK LTD,C:/python_work/bvn_user_actitities/destination/
653423,Development Bank of Nigeria Plc,C:/python_work/bvn_user_actitities/destination/
653647,MBC SECURITIES LIMITED,C:/python_work/bvn_user_actitities/destination/
656565,GRUENE CAPITAL LTD,C:/python_work/bvn_user_actitities/destination/
656624,UNIUYO MFB,C:/python_work/bvn_user_actitities/destination/
658475,PATRICKGOLD MFBANK,C:/python_work/bvn_user_actitities/destination/
658547,Stockcorp MFB,C:/python_work/bvn_user_actitities/destination/
658741,SULSPAP MICROFINANCE BANK LIMITED,C:/python_work/bvn_user_actitities/destination/
666012,FINCA Microfinance Bank Ltd,C:/python_work/bvn_user_actitities/destination/
666789,Inlaks Computers Limited,C:/python_work/bvn_user_actitities/destination/
666999,Cellulant,C:/python_work/bvn_user_actitities/destination/
676543,FINANCE & COMMERCIAL SERVICES LIMITED,C:/python_work/bvn_user_actitities/destination/
676767,Mutual Alliance Mortgage Bank,C:/python_work/bvn_user_actitities/destination/
677850,MIDLAND MICROFINANCE BANK LTD,C:/python_work/bvn_user_actitities/destination/
678000,Trustfund Microfinance Bank Ltd,C:/python_work/bvn_user_actitities/destination/
678065,FAME MICROFINANCE BANK LTD,C:/python_work/bvn_user_actitities/destination/
678094,EVERGREEN MICROFINANCE BANK LIMITED,C:/python_work/bvn_user_actitities/destination/
678123,Opay Digital Services Ltd,C:/python_work/bvn_user_actitities/destination/
686868,MAYFRESH MORTGAGE BANK,C:/python_work/bvn_user_actitities/destination/
695874,ALERT MFB,C:/python_work/bvn_user_actitities/destination/
698521,Halal Credit Microfinance Bank Ltd,C:/python_work/bvn_user_actitities/destination/
698547,Sparkle Microfinance Bank Limited,C:/python_work/bvn_user_actitities/destination/
700700,TRIPLE A MFB,C:/python_work/bvn_user_actitities/destination/
700701,OMIYE MFB,C:/python_work/bvn_user_actitities/destination/
702150,FEWCHORE FINANCE COMPANY LIMITED,C:/python_work/bvn_user_actitities/destination/
707675,Lotus Capital Limited,C:/python_work/bvn_user_actitities/destination/
765432,Credit direct,C:/python_work/bvn_user_actitities/destination/
777000,FundQuest Financial Services Limited,C:/python_work/bvn_user_actitities/destination/
786459,IKENNE MFB,C:/python_work/bvn_user_actitities/destination/
786545,FBNQUEST ASSET MANAGEMENT,C:/python_work/bvn_user_actitities/destination/
789000,Richway Microfinance Bank,C:/python_work/bvn_user_actitities/destination/
789654,MBL FINANCIAL SERVICES LIMITED,C:/python_work/bvn_user_actitities/destination/
800123,Ensure Insurance,C:/python_work/bvn_user_actitities/destination/
805260,Crane Securities Limited,C:/python_work/bvn_user_actitities/destination/
828555,REPHIDIM MICROFINANCE BANK LIMITED,C:/python_work/bvn_user_actitities/destination/
855882,IKIRE MICROFINANCE BANK LTD,C:/python_work/bvn_user_actitities/destination/
873548,Qrios Networks Limited,C:/python_work/bvn_user_actitities/destination/
876354,Paystack Limited,C:/python_work/bvn_user_actitities/destination/
876543,Good News Microfinance Bank Ltd,C:/python_work/bvn_user_actitities/destination/
879654,PARADIGM FINANCE LIMITED,C:/python_work/bvn_user_actitities/destination/
888901,AFEKHAFE MICROFINANCE BANK LTD,C:/python_work/bvn_user_actitities/destination/
890665,SEAP Micro-finance Bank,C:/python_work/bvn_user_actitities/destination/
895326,MAYFAIR MICROFINANCE BANK,C:/python_work/bvn_user_actitities/destination/
896587,GDL Finance & Leasing Company Ltd,C:/python_work/bvn_user_actitities/destination/
897564,Molusi Microfinance Bank,C:/python_work/bvn_user_actitities/destination/
900000,NIBSS-APP SUPPORT,C:/python_work/bvn_user_actitities/destination/
900221,SUPPORT MICRO FINANCE BANK,C:/python_work/bvn_user_actitities/destination/
900600,PSL CAPITAL LIMITED,C:/python_work/bvn_user_actitities/destination/
900800,PENNYWISE MICROFINANCE BANK,C:/python_work/bvn_user_actitities/destination/
900801,IRL MICRO FINANCE BANK LTD,C:/python_work/bvn_user_actitities/destination/
900802,Eagle Flight Microfinance Bank Ltd,C:/python_work/bvn_user_actitities/destination/
900803,REDOAK TRUST AND INVESTMENT LTD,C:/python_work/bvn_user_actitities/destination/
900804,AIICO Capital Limited,C:/python_work/bvn_user_actitities/destination/
900808,Stellas Microfinance Bank Ltd,C:/python_work/bvn_user_actitities/destination/
900822,SLS Microfinance Bank Ltd,C:/python_work/bvn_user_actitities/destination/
900900,ESAN MICROFINANCE BANK LIMITED,C:/python_work/bvn_user_actitities/destination/
900901,Factoring & Supply Chain Finance,C:/python_work/bvn_user_actitities/destination/
909567,Excellent Microfinance Bank,C:/python_work/bvn_user_actitities/destination/
913333,EFCC new,C:/python_work/bvn_user_actitities/destination/
965874,IMO STATE MICROFINANCE BANK,C:/python_work/bvn_user_actitities/destination/
967000,FIRST ROYAL MFB,C:/python_work/bvn_user_actitities/destination/
968547,Oche Mfb Ltd,C:/python_work/bvn_user_actitities/destination/
974583,FEDPOLY NASARAWA MFB,C:/python_work/bvn_user_actitities/destination/
987456,Alternative capital partners limited,C:/python_work/bvn_user_actitities/destination/
987546,ASO SAVINGS AND LOANS PLC,C:/python_work/bvn_user_actitities/destination/
987654,NWANNEGADI MICROFINANCE BANK LTD,C:/python_work/bvn_user_actitities/destination/
989022,ASPIRE MICRO FINANCE BANK LIMITED,C:/python_work/bvn_user_actitities/destination/
989098,Nathan Finance Company Limited,C:/python_work/bvn_user_actitities/destination/
990134,ASSETS MICROFINANCE BANK,C:/python_work/bvn_user_actitities/destination/
990876,AZTEC  MICROFINANCE BANK LIMITED,C:/python_work/bvn_user_actitities/destination/
999000,ROCKSHIELD MFB,C:/python_work/bvn_user_actitities/destination/
999012,FAIRMONEY MICROFINANCE BANK,C:/python_work/bvn_user_actitities/destination/
999019,CANDOURCREST FINANCE LIMITED,C:/python_work/bvn_user_actitities/destination/
999089,Nasarawa Microfinance Bank Limited,C:/python_work/bvn_user_actitities/destination/
999099,Alvana Microfinance Bank Limited,C:/python_work/bvn_user_actitities/destination/
999111,Mercury Microfinance Bank Limited,C:/python_work/bvn_user_actitities/destination/
999120,MICROBIZ MICROFINANCE BANK LTD,C:/python_work/bvn_user_actitities/destination/
999123,ICPC,C:/python_work/bvn_user_actitities/destination/
999125,Firstmidas Microfinance Bank Limited,C:/python_work/bvn_user_actitities/destination/
999226,CANAAN MICROFINANCE BANK LTD,C:/python_work/bvn_user_actitities/destination/
999235,Bejin-doko MFB,C:/python_work/bvn_user_actitities/destination/
999256,CLOVERLEAF MFB,C:/python_work/bvn_user_actitities/destination/
999262,COAL CAMP MFB LTD,C:/python_work/bvn_user_actitities/destination/
999266,Consistent Trust MFB,C:/python_work/bvn_user_actitities/destination/
999272,ASHA MICROFINANACE BANK,C:/python_work/bvn_user_actitities/destination/
999302,PURPLE MONEY MICROFINANCE BANK,C:/python_work/bvn_user_actitities/destination/
999312,MODIYA MFB,C:/python_work/bvn_user_actitities/destination/
999321,DavoDani Microfinance Bank Ltd,C:/python_work/bvn_user_actitities/destination/
999322,Ospoly Microfinance Bank,C:/python_work/bvn_user_actitities/destination/
999346,AAA FINANCE AND INVESTMENT COMPANY LIMITED,C:/python_work/bvn_user_actitities/destination/
999368,Dot Microfinance Bank,C:/python_work/bvn_user_actitities/destination/
999394,BAYETIN MFB,C:/python_work/bvn_user_actitities/destination/
999423,Gadol Financial Services Limited,C:/python_work/bvn_user_actitities/destination/
999424,Kadick Integrated Limited,C:/python_work/bvn_user_actitities/destination/
999443,IC-GLOBAL MFB,C:/python_work/bvn_user_actitities/destination/
999444,GBEDE MICROFINANCE BANK LTD,C:/python_work/bvn_user_actitities/destination/
999456,ILORA MICROFINANCE BANK LIMITED,C:/python_work/bvn_user_actitities/destination/
999457,GLOBAL ACCELEREX LIMITED,C:/python_work/bvn_user_actitities/destination/
999466,Gombe Microfinance Bank Ltd,C:/python_work/bvn_user_actitities/destination/
999496,IMOWO MICROFINANCE BANK,C:/python_work/bvn_user_actitities/destination/
999520,KC MICROFINANCE BANK LIMITED,C:/python_work/bvn_user_actitities/destination/
999528,KAYVEE MFB Ltd,C:/python_work/bvn_user_actitities/destination/
999552,Spectrum Microfinance Bank Ltd,C:/python_work/bvn_user_actitities/destination/
999565,Okuku MFB,C:/python_work/bvn_user_actitities/destination/
999567,Bishop Gate MFB,C:/python_work/bvn_user_actitities/destination/
999612,TOP RATE MICROFINANCE BANK LTD,C:/python_work/bvn_user_actitities/destination/
999613,NICE MICROFINANCE BANK,C:/python_work/bvn_user_actitities/destination/
999624,MAIN TRUST MFB,C:/python_work/bvn_user_actitities/destination/
999648,MINT-FINEX MFB,C:/python_work/bvn_user_actitities/destination/
999656,OJOKORO MFB,C:/python_work/bvn_user_actitities/destination/
999667,Moneymaster Ltd,C:/python_work/bvn_user_actitities/destination/
999676,BORGU MFB,C:/python_work/bvn_user_actitities/destination/
999677,Orokam Microfinance Bank Limited,C:/python_work/bvn_user_actitities/destination/
999724,SAGE GREY FINANCE LIMITED,C:/python_work/bvn_user_actitities/destination/
999728,PATRICKGOLD MFB,C:/python_work/bvn_user_actitities/destination/
999742,Shalom MFB,C:/python_work/bvn_user_actitities/destination/
999744,RIGO MICROFINANCE BANK LIMITED,C:/python_work/bvn_user_actitities/destination/
999745,SHIELD MICROFINANCE BANK LIMITED,C:/python_work/bvn_user_actitities/destination/
999758,OAKLAND MICROFINANCE BANK LIMITED,C:/python_work/bvn_user_actitities/destination/
999764,Smartcash,C:/python_work/bvn_user_actitities/destination/
999765,Moniepoint Microfinance Bank Limited,C:/python_work/bvn_user_actitities/destination/
999773,Pristine MFB,C:/python_work/bvn_user_actitities/destination/
999786,SUNBEAM MFB LTD,C:/python_work/bvn_user_actitities/destination/
999787,Supreme Microfinace Bank Ltd,C:/python_work/bvn_user_actitities/destination/
999842,The Infrastructure Bank Plc,C:/python_work/bvn_user_actitities/destination/
999868,UMUCHUKWU MFB NIG LTD,C:/python_work/bvn_user_actitities/destination/
999873,Treasures MFB,C:/python_work/bvn_user_actitities/destination/
999876,CROSS RIVER MICROFINANCE BANK LTD,C:/python_work/bvn_user_actitities/destination/
999888,O3 CAPITAL LIMITED,C:/python_work/bvn_user_actitities/destination/
999893,Gadol Financial Services Limited,C:/python_work/bvn_user_actitities/destination/
999909,Tekla Factoring and Finance Limited,C:/python_work/bvn_user_actitities/destination/
999923,Parthian Securities Limited,C:/python_work/bvn_user_actitities/destination/
999941,IBA MICROFINANCE BANK,C:/python_work/bvn_user_actitities/destination/
999945,Zikora Mirofinance Bank,C:/python_work/bvn_user_actitities/destination/
999968,NUMO MFB,C:/python_work/bvn_user_actitities/destination/
999987,AKWA  SAVINGS & LOANS LIMITED,C:/python_work/bvn_user_actitities/destination/
999988,Zuru Microfinance Bank,C:/python_work/bvn_user_actitities/destination/
999995,STATESIDE MICROFINANCE BANK,C:/python_work/bvn_user_actitities/destination/
925,Belfry Investments & Sec,C:/python_work/bvn_user_actitities/destination/
202141,Ekimogun Microfinance Bank,C:/python_work/bvn_user_actitities/destination/
911,VFD MICROFINANCE BANK LTD,C:/python_work/bvn_user_actitities/destination/
500010,Baobab Microfinance Bank,C:/python_work/bvn_user_actitities/destination/
5000XX,HIGHSTREET MFB,C:/python_work/bvn_user_actitities/destination/
